customer_id,scenario,arrival_time,start_service_time,departure_time,wait_time,service_time,system_time,state,patience_time,num_kiosks,mean_interarrival_time,mean_service_time,duration,seed
35,Tanpa Intervensi,119.35887551198172,119.35887551198172,121.8677870251346,0.0,2.5089115131528765,2.5089115131528765,selesai,12.0,2,3.0,4.0,480,2026
37,Tanpa Intervensi,127.9994857882575,127.9994857882575,133.1291410550433,0.0,5.1296552667858055,5.1296552667858055,selesai,12.0,2,3.0,4.0,480,2026
36,Tanpa Intervensi,127.56333222306816,127.56333222306816,134.3752867878712,0.0,6.8119545648030355,6.8119545648030355,selesai,12.0,2,3.0,4.0,480,2026
39,Tanpa Intervensi,130.18019407410972,134.3752867878712,137.61431905958855,4.195092713761483,3.2390322717173587,7.434124985478841,selesai,12.0,2,3.0,4.0,480,2026
38,Tanpa Intervensi,128.54519052703097,133.1291410550433,138.47740338881124,4.583950528012338,5.348262333767936,9.932212861780274,selesai,12.0,2,3.0,4.0,480,2026
40,Tanpa Intervensi,131.3799850867596,137.61431905958855,140.9254531871819,6.234333972828949,3.3111341275933257,9.545468100422275,selesai,12.0,2,3.0,4.0,480,2026
41,Tanpa Intervensi,133.30671654754963,138.47740338881124,142.41031141478604,5.170686841261613,3.9329080259748017,9.103594867236415,selesai,12.0,2,3.0,4.0,480,2026
42,Tanpa Intervensi,133.48937221623544,140.9254531871819,145.18147298757674,7.436080970946449,4.2560198003948555,11.692100771341305,selesai,12.0,2,3.0,4.0,480,2026
43,Tanpa Intervensi,135.61973148188184,142.41031141478604,145.6942013580301,6.790579932904194,3.283889943244087,10.074469876148282,selesai,12.0,2,3.0,4.0,480,2026
45,Tanpa Intervensi,141.60385438111427,145.6942013580301,148.82603773303236,4.090346976915839,3.1318363750022518,7.2221833519180905,selesai,12.0,2,3.0,4.0,480,2026
44,Tanpa Intervensi,138.63328727752236,145.18147298757674,148.87303363300137,6.548185710054383,3.6915606454246364,10.23974635547902,selesai,12.0,2,3.0,4.0,480,2026
46,Tanpa Intervensi,158.22892713255925,158.22892713255925,162.71980930083683,0.0,4.490882168277586,4.490882168277586,selesai,12.0,2,3.0,4.0,480,2026
47,Tanpa Intervensi,163.5105520184738,163.5105520184738,165.979348662574,0.0,2.468796644100219,2.468796644100219,selesai,12.0,2,3.0,4.0,480,2026
48,Tanpa Intervensi,165.30530534085202,165.30530534085202,169.297572355529,0.0,3.9922670146770027,3.9922670146770027,selesai,12.0,2,3.0,4.0,480,2026
49,Tanpa Intervensi,180.31383569115857,180.31383569115857,183.83733722288767,0.0,3.523501531729105,3.523501531729105,selesai,12.0,2,3.0,4.0,480,2026
50,Tanpa Intervensi,182.58413462943517,182.58413462943517,185.5562276783702,0.0,2.9720930489350343,2.9720930489350343,selesai,12.0,2,3.0,4.0,480,2026
51,Tanpa Intervensi,185.33448242976726,185.33448242976726,187.7112405088071,0.0,2.376758079039828,2.376758079039828,selesai,12.0,2,3.0,4.0,480,2026
52,Tanpa Intervensi,187.89771168894282,187.89771168894282,192.8105337366193,0.0,4.912822047676486,4.912822047676486,selesai,12.0,2,3.0,4.0,480,2026
53,Tanpa Intervensi,195.29285549657362,195.29285549657362,200.7896089281381,0.0,5.4967534315644855,5.4967534315644855,selesai,12.0,2,3.0,4.0,480,2026
54,Tanpa Intervensi,203.8203887070765,203.8203887070765,207.66218960013532,0.0,3.841800893058829,3.841800893058829,selesai,12.0,2,3.0,4.0,480,2026
55,Tanpa Intervensi,209.25732394418063,209.25732394418063,213.6366233280169,0.0,4.379299383836258,4.379299383836258,selesai,12.0,2,3.0,4.0,480,2026
56,Tanpa Intervensi,210.943105314058,210.943105314058,214.11571912764447,0.0,3.1726138135864845,3.1726138135864845,selesai,12.0,2,3.0,4.0,480,2026
58,Tanpa Intervensi,212.06470515643878,214.11571912764447,217.05843790975365,2.051013971205691,2.9427187821091705,4.993732753314862,selesai,12.0,2,3.0,4.0,480,2026
57,Tanpa Intervensi,211.4267367206813,213.6366233280169,217.48730449553656,2.2098866073355907,3.8506811675196633,6.060567774855254,selesai,12.0,2,3.0,4.0,480,2026
59,Tanpa Intervensi,212.32036362866896,217.05843790975365,221.96960321760565,4.7380742810846925,4.911165307852015,9.649239588936709,selesai,12.0,2,3.0,4.0,480,2026
60,Tanpa Intervensi,214.07276626631435,217.48730449553656,222.61507723424955,3.4145382292222166,5.127772738712997,8.542310967935213,selesai,12.0,2,3.0,4.0,480,2026
61,Tanpa Intervensi,214.5876773385546,221.96960321760565,225.23920086894736,7.381925879051039,3.2695976513417158,10.651523530392755,selesai,12.0,2,3.0,4.0,480,2026
62,Tanpa Intervensi,217.45856552969857,222.61507723424955,227.64190971754277,5.156511704550979,5.026832483293222,10.183344187844202,selesai,12.0,2,3.0,4.0,480,2026
63,Tanpa Intervensi,221.17110485637303,225.23920086894736,230.7276125186,4.06809601257433,5.488411649652642,9.556507662226972,selesai,12.0,2,3.0,4.0,480,2026
64,Tanpa Intervensi,224.18975708333411,227.64190971754277,231.73015869524494,3.452152634208659,4.088248977702153,7.540401611910812,selesai,12.0,2,3.0,4.0,480,2026
65,Tanpa Intervensi,227.9616277535785,230.7276125186,233.70177378526873,2.7659847650215,2.9741612666687023,5.740146031690202,selesai,12.0,2,3.0,4.0,480,2026
66,Tanpa Intervensi,230.15365136988777,231.73015869524494,234.0599345464275,1.57650732535717,2.3297758511825855,3.9062831765397554,selesai,12.0,2,3.0,4.0,480,2026
67,Tanpa Intervensi,234.6860198330491,234.6860198330491,239.443272056787,0.0,4.757252223737918,4.757252223737918,selesai,12.0,2,3.0,4.0,480,2026
68,Tanpa Intervensi,237.1005073521293,237.1005073521293,240.56287725652987,0.0,3.4623699044005654,3.4623699044005654,selesai,12.0,2,3.0,4.0,480,2026
70,Tanpa Intervensi,241.892962241782,241.892962241782,244.9186965672806,0.0,3.025734325498597,3.025734325498597,selesai,12.0,2,3.0,4.0,480,2026
69,Tanpa Intervensi,241.50785399845373,241.50785399845373,246.29887406722546,0.0,4.791020068771722,4.791020068771722,selesai,12.0,2,3.0,4.0,480,2026
71,Tanpa Intervensi,243.5090169021988,244.9186965672806,249.01185812741218,1.4096796650817964,4.093161560131591,5.502841225213388,selesai,12.0,2,3.0,4.0,480,2026
72,Tanpa Intervensi,243.82556330097754,246.29887406722546,252.01449320777405,2.47331076624792,5.715619140548584,8.188929906796503,selesai,12.0,2,3.0,4.0,480,2026
73,Tanpa Intervensi,244.2681184479754,249.01185812741218,252.8603128468775,4.743739679436771,3.848454719465297,8.592194398902068,selesai,12.0,2,3.0,4.0,480,2026
75,Tanpa Intervensi,246.08542957618755,252.8603128468775,255.80813710348366,6.774883270689941,2.947824256606154,9.722707527296095,selesai,12.0,2,3.0,4.0,480,2026
74,Tanpa Intervensi,244.7263105669291,252.01449320777405,256.08148483964,7.288182640844951,4.0669916318659345,11.355174272710887,selesai,12.0,2,3.0,4.0,480,2026
76,Tanpa Intervensi,246.8600296036614,255.80813710348366,258.9411218657767,8.948107499822271,3.1329847622930487,12.08109226211532,selesai,12.0,2,3.0,4.0,480,2026
77,Tanpa Intervensi,247.16768372361622,256.08148483964,260.87540306448597,8.913801116023762,4.793918224845974,13.707719340869737,selesai,12.0,2,3.0,4.0,480,2026
78,Tanpa Intervensi,253.3927003166585,258.9411218657767,261.65512308993294,5.548421549118217,2.7140012241562346,8.262422773274452,selesai,12.0,2,3.0,4.0,480,2026
79,Tanpa Intervensi,253.72723195672177,260.87540306448597,264.3368601279885,7.148171107764199,3.4614570635024955,10.609628171266694,selesai,12.0,2,3.0,4.0,480,2026
80,Tanpa Intervensi,264.0994878962546,264.0994878962546,268.4891356572069,0.0,4.389647760952315,4.389647760952315,selesai,12.0,2,3.0,4.0,480,2026
81,Tanpa Intervensi,270.83260251125085,270.83260251125085,275.36099696711176,0.0,4.528394455860893,4.528394455860893,selesai,12.0,2,3.0,4.0,480,2026
82,Tanpa Intervensi,273.7692721177044,273.7692721177044,278.67298242700406,0.0,4.903710309299627,4.903710309299627,selesai,12.0,2,3.0,4.0,480,2026
83,Tanpa Intervensi,275.0590713815647,275.36099696711176,282.90633137381616,0.3019255855470533,7.54533440670441,7.847259992251463,selesai,12.0,2,3.0,4.0,480,2026
84,Tanpa Intervensi,276.5080476393013,278.67298242700406,283.34142848921,2.164934787702748,4.668446062205932,6.83338084990868,selesai,12.0,2,3.0,4.0,480,2026
85,Tanpa Intervensi,277.8871591941326,282.90633137381616,286.01785838611437,5.019172179683551,3.1115270122982026,8.130699191981753,selesai,12.0,2,3.0,4.0,480,2026
86,Tanpa Intervensi,283.0185175781219,283.34142848921,287.5777392665633,0.3229109110881154,4.236310777353325,4.559221688441441,selesai,12.0,2,3.0,4.0,480,2026
87,Tanpa Intervensi,291.0437759955526,291.0437759955526,294.31809893626735,0.0,3.2743229407147485,3.2743229407147485,selesai,12.0,2,3.0,4.0,480,2026
88,Tanpa Intervensi,298.09289078531276,298.09289078531276,301.2190647159469,0.0,3.1261739306341307,3.1261739306341307,selesai,12.0,2,3.0,4.0,480,2026
89,Tanpa Intervensi,302.23029714980964,302.23029714980964,307.7665954804874,0.0,5.53629833067779,5.53629833067779,selesai,12.0,2,3.0,4.0,480,2026
90,Tanpa Intervensi,306.3035710776577,306.3035710776577,310.22276845786513,0.0,3.919197380207437,3.919197380207437,selesai,12.0,2,3.0,4.0,480,2026
91,Tanpa Intervensi,310.7027996148342,310.7027996148342,315.85367767964954,0.0,5.150878064815345,5.150878064815345,selesai,12.0,2,3.0,4.0,480,2026
92,Tanpa Intervensi,318.13713669386556,318.13713669386556,323.2029911334097,0.0,5.0658544395441485,5.0658544395441485,selesai,12.0,2,3.0,4.0,480,2026
93,Tanpa Intervensi,320.53905203825366,320.53905203825366,325.2191381440287,0.0,4.680086105775032,4.680086105775032,selesai,12.0,2,3.0,4.0,480,2026
95,Tanpa Intervensi,324.42463141257656,325.2191381440287,326.7383488028815,0.7945067314521452,1.5192106588528012,2.313717390304946,selesai,12.0,2,3.0,4.0,480,2026
94,Tanpa Intervensi,321.80096793869495,323.2029911334097,327.8858084757991,1.4020231947147295,4.682817342389373,6.084840537104102,selesai,12.0,2,3.0,4.0,480,2026
96,Tanpa Intervensi,332.9081263962609,332.9081263962609,336.8980156405688,0.0,3.9898892443078773,3.9898892443078773,selesai,12.0,2,3.0,4.0,480,2026
98,Tanpa Intervensi,338.11922668757273,338.11922668757273,342.1989668328071,0.0,4.079740145234395,4.079740145234395,selesai,12.0,2,3.0,4.0,480,2026
97,Tanpa Intervensi,337.7432342441217,337.7432342441217,342.4526743031529,0.0,4.709440059031194,4.709440059031194,selesai,12.0,2,3.0,4.0,480,2026
99,Tanpa Intervensi,339.0140969560793,342.1989668328071,346.15032215384724,3.1848698767278165,3.9513553210401176,7.136225197767934,selesai,12.0,2,3.0,4.0,480,2026
100,Tanpa Intervensi,339.22485032210005,342.4526743031529,346.46643882440327,3.227823981052836,4.013764521250378,7.241588502303214,selesai,12.0,2,3.0,4.0,480,2026
101,Tanpa Intervensi,340.2253680698136,346.15032215384724,350.0623691954785,5.924954084033629,3.9120470416312645,9.837001125664894,selesai,12.0,2,3.0,4.0,480,2026
102,Tanpa Intervensi,345.6556597988184,346.46643882440327,350.4993442925692,0.8107790255848499,4.032905468165944,4.843684493750794,selesai,12.0,2,3.0,4.0,480,2026
103,Tanpa Intervensi,345.971836936387,350.0623691954785,353.47120953556,4.090532259091503,3.408840340081475,7.499372599172979,selesai,12.0,2,3.0,4.0,480,2026
104,Tanpa Intervensi,347.29157497513467,350.4993442925692,355.2185637481875,3.207769317434554,4.719219455618265,7.926988773052819,selesai,12.0,2,3.0,4.0,480,2026
105,Tanpa Intervensi,349.96979137372625,353.47120953556,357.4516594737385,3.501418161833726,3.980449938178563,7.481868100012289,selesai,12.0,2,3.0,4.0,480,2026
106,Tanpa Intervensi,353.18983342332865,355.2185637481875,358.66129944534373,2.0287303248588273,3.4427356971562713,5.471466022015099,selesai,12.0,2,3.0,4.0,480,2026
107,Tanpa Intervensi,355.69717469067245,357.4516594737385,362.2632977067282,1.7544847830660615,4.811638232989693,6.566123016055754,selesai,12.0,2,3.0,4.0,480,2026
108,Tanpa Intervensi,359.26347797029797,359.26347797029797,363.2011148582393,0.0,3.9376368879413355,3.9376368879413355,selesai,12.0,2,3.0,4.0,480,2026
109,Tanpa Intervensi,361.89289479077496,362.2632977067282,365.5841530978739,0.3704029159532638,3.320855391145671,3.6912583070989347,selesai,12.0,2,3.0,4.0,480,2026
110,Tanpa Intervensi,362.01708883301677,363.2011148582393,366.14362352302294,1.184026025222522,2.942508664783625,4.126534690006148,selesai,12.0,2,3.0,4.0,480,2026
111,Tanpa Intervensi,362.85421365038985,365.5841530978739,368.223879334886,2.729939447484071,2.6397262370120713,5.369665684496143,selesai,12.0,2,3.0,4.0,480,2026
112,Tanpa Intervensi,374.71240523756853,374.71240523756853,378.0828603547379,0.0,3.3704551171693433,3.3704551171693433,selesai,12.0,2,3.0,4.0,480,2026
113,Tanpa Intervensi,376.05214935941325,376.05214935941325,380.30676794136997,0.0,4.254618581956704,4.254618581956704,selesai,12.0,2,3.0,4.0,480,2026
114,Tanpa Intervensi,378.38622038352497,378.38622038352497,381.61729951224186,0.0,3.231079128716906,3.231079128716906,selesai,12.0,2,3.0,4.0,480,2026
115,Tanpa Intervensi,383.453871355193,383.453871355193,387.145258607755,0.0,3.6913872525620537,3.6913872525620537,selesai,12.0,2,3.0,4.0,480,2026
117,Tanpa Intervensi,387.51818105522665,387.51818105522665,393.1280079402792,0.0,5.609826885052513,5.609826885052513,selesai,12.0,2,3.0,4.0,480,2026
116,Tanpa Intervensi,387.41545120321103,387.41545120321103,393.23244671324534,0.0,5.816995510034293,5.816995510034293,selesai,12.0,2,3.0,4.0,480,2026
118,Tanpa Intervensi,387.6434383932292,393.1280079402792,399.7256488814955,5.48456954705,6.5976409412162775,12.082210488266277,selesai,12.0,2,3.0,4.0,480,2026
119,Tanpa Intervensi,388.51735388099587,393.23244671324534,400.5444199344402,4.715092832249468,7.311973221194882,12.02706605344435,selesai,12.0,2,3.0,4.0,480,2026
120,Tanpa Intervensi,392.74165108763657,399.7256488814955,404.67811678231203,6.983997793858919,4.952467900816548,11.936465694675466,selesai,12.0,2,3.0,4.0,480,2026
121,Tanpa Intervensi,392.8416510876366,400.5444199344402,405.1090200449389,7.702768846803622,4.564600110498699,12.26736895730232,selesai,12.0,2,3.0,4.0,480,2026
123,Tanpa Intervensi,403.3294965581278,405.1090200449389,407.88889012225326,1.7795234868111152,2.7798700773143596,4.559393564125475,selesai,12.0,2,3.0,4.0,480,2026
122,Tanpa Intervensi,401.150629935374,404.67811678231203,409.2967560105363,3.527486846938018,4.618639228224228,8.146126075162247,selesai,12.0,2,3.0,4.0,480,2026
124,Tanpa Intervensi,404.84921884722087,407.88889012225326,411.6474591442793,3.03967127503239,3.7585690220260695,6.7982402970584594,selesai,12.0,2,3.0,4.0,480,2026
125,Tanpa Intervensi,408.4822725644882,409.2967560105363,414.1957314510604,0.8144834460480865,4.898975440524115,5.713458886572202,selesai,12.0,2,3.0,4.0,480,2026
126,Tanpa Intervensi,409.5151649877947,411.6474591442793,415.69573149673954,2.1322941564845905,4.048272352460244,6.1805665089448345,selesai,12.0,2,3.0,4.0,480,2026
127,Tanpa Intervensi,410.5251745963042,414.1957314510604,417.09442766988883,3.670556854756171,2.8986962188284244,6.569253073584596,selesai,12.0,2,3.0,4.0,480,2026
128,Tanpa Intervensi,410.7880201738713,415.69573149673954,420.4706240147236,4.907711322868238,4.774892517984102,9.682603840852341,selesai,12.0,2,3.0,4.0,480,2026
129,Tanpa Intervensi,418.3950903575217,418.3950903575217,421.0943970292371,0.0,2.6993066717153567,2.6993066717153567,selesai,12.0,2,3.0,4.0,480,2026
130,Tanpa Intervensi,419.9016013324567,420.4706240147236,422.9246781223316,0.5690226822669047,2.4540541076080022,3.023076789874907,selesai,12.0,2,3.0,4.0,480,2026
131,Tanpa Intervensi,420.00160133245674,421.0943970292371,425.04732527377564,1.0927956967803425,3.9529282445385583,5.045723941318901,selesai,12.0,2,3.0,4.0,480,2026
132,Tanpa Intervensi,420.51308388059715,422.9246781223316,425.74770974836343,2.4115942417344627,2.823031626031837,5.234625867766299,selesai,12.0,2,3.0,4.0,480,2026
133,Tanpa Intervensi,422.03004621192355,425.04732527377564,428.9552942431332,3.0172790618520935,3.907968969357542,6.925248031209636,selesai,12.0,2,3.0,4.0,480,2026
134,Tanpa Intervensi,422.8168599130208,425.74770974836343,430.3542145135742,2.9308498353426558,4.606504765210784,7.5373546005534395,selesai,12.0,2,3.0,4.0,480,2026
135,Tanpa Intervensi,424.79055108433107,428.9552942431332,432.5169667168978,4.164743158802139,3.561672473764592,7.726415632566731,selesai,12.0,2,3.0,4.0,480,2026
136,Tanpa Intervensi,427.7772949494796,430.3542145135742,434.7134040333907,2.5769195640946236,4.359189519816461,6.936109083911084,selesai,12.0,2,3.0,4.0,480,2026
137,Tanpa Intervensi,433.446315338368,433.446315338368,436.87065773503923,0.0,3.4243423966712254,3.4243423966712254,selesai,12.0,2,3.0,4.0,480,2026
138,Tanpa Intervensi,436.08933447939063,436.08933447939063,441.0188103289267,0.0,4.929475849536085,4.929475849536085,selesai,12.0,2,3.0,4.0,480,2026
139,Tanpa Intervensi,439.75125074611657,439.75125074611657,444.90798726133545,0.0,5.1567365152188955,5.1567365152188955,selesai,12.0,2,3.0,4.0,480,2026
141,Tanpa Intervensi,448.9212693866572,448.9212693866572,451.64525071666117,0.0,2.72398133000399,2.72398133000399,selesai,12.0,2,3.0,4.0,480,2026
140,Tanpa Intervensi,448.5366083437068,448.5366083437068,452.44832992498846,0.0,3.911721581281635,3.911721581281635,selesai,12.0,2,3.0,4.0,480,2026
142,Tanpa Intervensi,450.8869992115658,451.64525071666117,456.5971232068035,0.7582515050953589,4.951872490142305,5.710123995237664,selesai,12.0,2,3.0,4.0,480,2026
143,Tanpa Intervensi,455.4559554234954,455.4559554234954,459.38896041257374,0.0,3.9330049890783347,3.9330049890783347,selesai,12.0,2,3.0,4.0,480,2026
144,Tanpa Intervensi,455.55595542349545,456.5971232068035,459.8915604997726,1.0411677833080262,3.294437292969145,4.3356050762771705,selesai,12.0,2,3.0,4.0,480,2026
145,Tanpa Intervensi,457.1964371247734,459.38896041257374,462.46656058190445,2.192523287800327,3.077600169330727,5.270123457131055,selesai,12.0,2,3.0,4.0,480,2026
146,Tanpa Intervensi,461.1368846799925,461.1368846799925,464.40917794552286,0.0,3.272293265530396,3.272293265530396,selesai,12.0,2,3.0,4.0,480,2026
147,Tanpa Intervensi,461.296853524459,462.46656058190445,466.22856563137617,1.1697070574454642,3.7620050494717443,4.9317121069172085,selesai,12.0,2,3.0,4.0,480,2026
149,Tanpa Intervensi,472.08394133098693,472.08394133098693,476.22932134915925,0.0,4.1453800181723,4.1453800181723,selesai,12.0,2,3.0,4.0,480,2026
148,Tanpa Intervensi,468.6731880729984,468.6731880729984,476.8007938569037,0.0,8.127605783905286,8.127605783905286,selesai,12.0,2,3.0,4.0,480,2026
150,Tanpa Intervensi,472.72118121906084,476.22932134915925,479.53694462376194,3.508140130098411,3.307623274602707,6.815763404701118,selesai,12.0,2,3.0,4.0,480,2026
1,Intervensi Reaktif,0.0,0.0,3.5264931319975945,0.0,3.5264931319975945,3.5264931319975945,selesai,12.0,2,3.0,4.0,480,2126
2,Intervensi Reaktif,1.057987868586963,1.057987868586963,4.303850273515671,0.0,3.2458624049287086,3.2458624049287086,selesai,12.0,2,3.0,4.0,480,2126
3,Intervensi Reaktif,3.8905441510989833,3.8905441510989833,7.274786399435367,0.0,3.3842422483363843,3.3842422483363843,selesai,12.0,2,3.0,4.0,480,2126
4,Intervensi Reaktif,7.923668043551932,7.923668043551932,11.678063193827697,0.0,3.7543951502757644,3.7543951502757644,selesai,12.0,2,3.0,4.0,480,2126
5,Intervensi Reaktif,10.909176410023928,10.909176410023928,14.552962349619866,0.0,3.6437859395959378,3.6437859395959378,selesai,12.0,2,3.0,4.0,480,2126
6,Intervensi Reaktif,12.039619230990903,12.039619230990903,16.699883766368032,0.0,4.66026453537713,4.66026453537713,selesai,12.0,2,3.0,4.0,480,2126
7,Intervensi Reaktif,12.815335179548065,14.552962349619866,17.446361707964808,1.7376271700718018,2.893399358344942,4.631026528416744,selesai,12.0,2,3.0,4.0,480,2126
8,Intervensi Reaktif,12.926021625864607,16.699883766368032,19.757428407414768,3.773862140503425,3.0575446410467357,6.831406781550161,selesai,12.0,2,3.0,4.0,480,2126
9,Intervensi Reaktif,21.57477837401577,21.57477837401577,25.04476521595139,0.0,3.469986841935619,3.469986841935619,selesai,12.0,2,3.0,4.0,480,2126
10,Intervensi Reaktif,24.94877699737729,24.94877699737729,27.76451169745199,0.0,2.8157347000747,2.8157347000747,selesai,12.0,2,3.0,4.0,480,2126
11,Intervensi Reaktif,28.908940587012996,28.908940587012996,32.028461105720396,0.0,3.1195205187074033,3.1195205187074033,selesai,12.0,2,3.0,4.0,480,2126
13,Intervensi Reaktif,33.40505676762526,33.40505676762526,37.0727075582953,0.0,3.6676507906700397,3.6676507906700397,selesai,12.0,2,3.0,4.0,480,2126
12,Intervensi Reaktif,33.050019968377214,33.050019968377214,37.09673547431709,0.0,4.046715505939879,4.046715505939879,selesai,12.0,2,3.0,4.0,480,2126
14,Intervensi Reaktif,42.86194467889561,42.86194467889561,47.52466476981522,0.0,4.662720090919604,4.662720090919604,selesai,12.0,2,3.0,4.0,480,2126
15,Intervensi Reaktif,44.73556585132252,44.73556585132252,48.56065995499395,0.0,3.82509410367143,3.82509410367143,selesai,12.0,2,3.0,4.0,480,2126
16,Intervensi Reaktif,51.739854534851816,51.739854534851816,55.959560184054766,0.0,4.219705649202953,4.219705649202953,selesai,12.0,2,3.0,4.0,480,2126
17,Intervensi Reaktif,55.572278323529964,55.572278323529964,58.85848526355868,0.0,3.286206940028711,3.286206940028711,selesai,12.0,2,3.0,4.0,480,2126
